age_yrs,Lifestage,Activity_stages,no_days,mean_bpm,se_bpm,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
25,Lactating,calving grounds lactating,74,0.6191317302061677,0.022050157577660528,850.123222029526,320.776104281006,376.44004157163994,1551.7183770566007,62909.11843018493,23737.431716794443,27856.563076301358,114827.15990218845
25,Lactating,foraging lactating,119,1.039250275250513,0.02199411192852006,1440.2830956724204,437.9600176574013,707.9048418403702,2269.367722573716,171393.68838501803,52117.242101230746,84240.67617900405,270054.7589862722
25,Lactating,northbound lactating,100,0.4996218350051777,0.010999059726743027,692.1034785623883,212.86763680841156,338.14616054426847,1100.2831370544668,69210.34785623883,21286.763680841155,33814.61605442684,110028.31370544666
25,Lactating,southbound post-weaning,72,0.7191739493024276,0.022034004788815145,990.9958216268594,346.0190416453233,455.30927613870915,1722.1539053729657,71351.69915713387,24913.370998463277,32782.26788198706,123995.08118685354
26,Lactating,calving grounds lactating,74,0.6191317302061677,0.022050157577660528,852.3482578479064,321.7902764876755,377.19498918544036,1556.0892249166359,63073.77108074507,23812.480460087983,27912.42919972259,115150.60264383105
26,Lactating,foraging lactating,119,1.039250275250513,0.02199411192852006,1444.0576210058293,439.4614719916692,709.3214601809971,2275.7990167114945,171842.8568996937,52295.91516700864,84409.25376153864,270820.0829886679
26,Lactating,northbound lactating,100,0.4996218350051777,0.010999059726743027,693.9171114032799,213.59355323534547,338.822768716831,1103.4009365350194,69391.71114032799,21359.355323534546,33882.276871683105,110340.09365350194
26,Lactating,southbound post-weaning,72,0.7191739493024276,0.022034004788815145,993.5906362815896,347.14062621416537,456.2193748049865,1727.0079669018203,71538.52581227444,24994.12508741991,32847.79498595903,124344.57361693105
27,Lactating,calving grounds lactating,74,0.6191317302061677,0.022050157577660528,854.2057135399988,322.6321707569849,377.8315896199439,1559.7294375700903,63211.222801959906,23874.780636016883,27959.53763187585,115419.97838018669
27,Lactating,foraging lactating,119,1.039250275250513,0.02199411192852006,1447.2084532088413,440.7051789033635,710.5161176249671,2281.1542472400615,172217.8059318521,52443.91628950026,84551.41799737109,271457.35542156734
27,Lactating,northbound lactating,100,0.4996218350051777,0.010999059726743027,695.4310682575976,214.19493795401974,339.39336601637,1105.9970848877479,69543.10682575977,21419.493795401973,33939.336601637,110599.70848877478
27,Lactating,southbound post-weaning,72,0.7191739493024276,0.022034004788815145,995.7567530008336,348.07105418652134,456.9869135437194,1731.0505381806724,71694.48621606002,25061.115901429534,32903.0577751478,124635.63874900842
28,Lactating,calving grounds lactating,74,0.6191317302061677,0.022050157577660528,855.7713364680407,323.35779590351495,378.3471787597315,1562.8259327556027,63327.078898635,23928.476896860106,27997.69122822013,115649.1190239146
28,Lactating,foraging lactating,119,1.039250275250513,0.02199411192852006,1449.864687583231,441.78596959398504,711.4833201523576,2285.712907657542,172533.89782240448,52572.53038168422,84666.51509813056,271999.83601124753
28,Lactating,northbound lactating,100,0.4996218350051777,0.010999059726743027,696.7073599435641,214.7172766884873,339.8553170343288,1108.207035918565,69670.73599435642,21471.72766884873,33985.531703432884,110820.7035918565
28,Lactating,southbound post-weaning,72,0.7191739493024276,0.022034004788815145,997.5826395827268,348.8750807420921,457.6081952293224,1734.4895601031203,71825.95004995633,25119.00581343063,32947.790056511214,124883.24832742466
